link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/nSsXo69K3v8"", ""Link"")",Episode 357 (Part 1 of 2),14:14,PP,7/31/1967,A,P_7d41f55e,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/2LWvU9O2aKQ"", ""Link"")",Episode 357 (Part 2 of 2),09:56,PP,7/31/1967,A,P_7d41f55e,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/5JEo9Ij7CBk"", ""Link"")",Episode 358 (Part 1 of 2),14:36,PP,8/1/1967,A,P_a4f6b036,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/MXgVT-2v6pA"", ""Link"")",Episode 358 (Part 2 of 2),09:33,PP,8/1/1967,A,P_a4f6b036,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/aPjd6asFz6c"", ""Link"")",Episode 359 (Part 1 of 2),14:01,PP,8/7/1967,A,P_357bc82e,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/kdUrBRfuwtY"", ""Link"")",Episode 359 (Part 2 of 2),10:10,PP,8/7/1967,A,P_357bc82e,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/pVuA53yo2lM"", ""Link"")",Episode 360 (Part 1 of 2),12:57,PP,8/8/1967,A,P_01a93d59,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/oqfJmdAyLRI"", ""Link"")",Episode 360 (Part 2 of 2),11:06,PP,8/8/1967,A,P_01a93d59,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/8ZwUSMP8Zz4"", ""Link"")",Episode 361 (Part 1 of 2),14:12,PP,8/14/1967,A,P_5977f3fd,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/4-O9NNNGnzk"", ""Link"")",Episode 361 (Part 2 of 2),09:57,PP,8/14/1967,A,P_5977f3fd,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/xDDA3LpeQfU"", ""Link"")",Episode 362 (Part 1 of 2),14:11,PP,8/15/1967,A,P_08ca2303,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/iHur5WHsyDw"", ""Link"")",Episode 362 (Part 2 of 2),09:59,PP,8/15/1967,A,P_08ca2303,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/h0ZO63gS37A"", ""Link"")",Episode 363 (Part 1 of 2),12:13,PP,8/21/1967,A,P_ed6bd160,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/_GkrhqCJShM"", ""Link"")",Episode 363 (Part 2 of 2),12:12,PP,8/21/1967,A,P_ed6bd160,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Z9BV6Pkq3bo"", ""Link"")",Episode 364 (Part 1 of 2),13:51,PP,8/22/1967,A,P_f0931060,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/qkK3aeW19ok"", ""Link"")",Episode 364 (Part 2 of 2),10:18,PP,8/22/1967,A,P_f0931060,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Rv437QLpTR8"", ""Link"")",Episode 365 (Part 1 of 2),14:38,PP,8/28/1967,A,P_0dc3b686,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/EZvW9jCdudg"", ""Link"")",Episode 365 (Part 2 of 2),09:22,PP,8/28/1967,A,P_0dc3b686,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/cZ-PlMMatLE"", ""Link"")",Episode 366 (Part 1 of 2),14:27,PP,8/29/1967,A,P_a892b2fa,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/KPnkYWvB9XI"", ""Link"")",Episode 366 (Part 2 of 2),9:40,PP,8/29/1967,A,P_a892b2fa,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/KWjYbGzO5Sw"", ""Link"")",Episode 367 (Part 1 of 2),12:54,PP,9/4/1967,A,P_d6986be1,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/EaA5sR-6hpc"", ""Link"")",Episode 367 (Part 2 of 2),11:14,PP,9/4/1967,A,P_d6986be1,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/eFOl1cGtzgA"", ""Link"")",Episode 368 (Part 1 of 2),12:56,PP,9/7/1967,A,P_60b6cbde,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/u86VPfqZQ6Q"", ""Link"")",Episode 368 (Part 2 of 2),11:21,PP,9/7/1967,A,P_60b6cbde,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/pUzFMxrwmD4"", ""Link"")",Episode 369 (Part 1 of 2),13:33,PP,9/11/1967,A,P_f3ccd6f1,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/932T67hqwV4"", ""Link"")",Episode 369 (Part 2 of 2),10:35,PP,9/11/1967,A,P_f3ccd6f1,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/k-RZ6qc2gMQ"", ""Link"")",Episode 370 (Part 1 of 2),10:43,PP,9/14/1967,A,P_914b75ca,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/KXHQ-5mf_tM"", ""Link"")",Episode 370 (Part 2 of 2),13:23,PP,9/14/1967,A,P_914b75ca,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/GPijkxhe8iY"", ""Link"")",Episode 371 (Part 1 of 2),14:56,PP,9/18/1967,A,P_748c45cf,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Mwan2CYDM-I"", ""Link"")",Episode 371 (Part 2 of 2),09:15,PP,9/18/1967,A,P_748c45cf,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/O7UcTy-wmTs"", ""Link"")",Episode 372 (Part 1 of 2),14:37,PP,9/21/1967,A,P_1060c7e6,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/BFD9wnWMio8"", ""Link"")",Episode 372 (Part 2 of 2),09:32,PP,9/21/1967,A,P_1060c7e6,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/mgjZWixeBxs"", ""Link"")",Episode 373 (Part 1 of 2),14:42,PP,9/25/1967,A,P_f06ae5e6,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/jMUTJSOztwU"", ""Link"")",Episode 373 (Part 2 of 2),9:25,PP,9/25/1967,A,P_f06ae5e6,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/sZgOqQzuk-A"", ""Link"")",Episode 374 (Part 1 of 2),13:48,PP,9/28/1967,A,P_bac9c058,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/XpW4xw0TcYM"", ""Link"")",Episode 374 (Part 2 of 2),10:20,PP,9/28/1967,A,P_bac9c058,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/vkh-vbAeCNo"", ""Link"")",Episode 375 (Part 1 of 2),14:56,PP,10/2/1967,A,P_e6da545c,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/PB7ilj9MucY"", ""Link"")",Episode 375 (Part 2 of 2),08:38,PP,10/2/1967,A,P_e6da545c,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/bR_tigOq8jA"", ""Link"")",Episode 376 (Part 1 of 2),13:18,PP,10/5/1967,A,P_90b19bf2,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/6saUJsch1e8"", ""Link"")",Episode 376 (Part 2 of 2),10:51,PP,10/5/1967,A,P_90b19bf2,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/wWEBq0gisXE"", ""Link"")",Episode 377 (Part 1 of 2),14:15,PP,10/9/1967,A,P_4be80d36,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Ud2uceqrRYw"", ""Link"")",Episode 377 (Part 2 of 2),10:00,PP,10/9/1967,A,P_4be80d36,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/9m1nRmOvv7g"", ""Link"")",Episode 378 (Part 1 of 2),12:41,PP,10/12/1967,A,P_122383f7,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/lpsTCRlX6qU"", ""Link"")",Episode 378 (Part 2 of 2),11:32,PP,10/12/1967,A,P_122383f7,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/jbwPLvn1DbQ"", ""Link"")",Episode 379 (Part 1 of 2),12:36,PP,10/16/1967,A,P_46c06a9f,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/RsYBMOhVzrk"", ""Link"")",Episode 379 (Part 2 of 2),11:41,PP,10/16/1967,A,P_46c06a9f,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/ZRmFvCbjd6k"", ""Link"")",Episode 380 (Part 1 of 2),13:30,PP,10/19/1967,A,P_f141c201,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/2UH9MIswR-w"", ""Link"")",Episode 380 (Part 2 of 2),10:34,PP,10/19/1967,A,P_f141c201,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/h4z8vlCXet0"", ""Link"")",Episode 381 (Part 1 of 2),09:42,PP,10/23/1967,A,P_e4927b25,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/tTvQF-6N9cs"", ""Link"")",Episode 381 (Part 2 of 2),14:27,PP,10/23/1967,A,P_e4927b25,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Yb8KU4-s7Jo"", ""Link"")",Episode 382 (Part 1 of 2),15:07,PP,10/26/1967,A,P_eab9d5fe,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/qFD6BKYesww"", ""Link"")",Episode 382 (Part 2 of 2),09:04,PP,10/26/1967,A,P_eab9d5fe,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/7rp4PrJy09k"", ""Link"")",Episode 383 (Part 1 of 2),13:05,PP,10/30/1967,A,P_226e258a,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Uq3_6uB5ZoQ"", ""Link"")",Episode 383 (Part 2 of 2),11:10,PP,10/30/1967,A,P_226e258a,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/sDtSQ3wroTQ"", ""Link"")",Episode 384 (Part 1 of 2),13:51,PP,11/2/1967,A,P_49619e94,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/wTXYtPYc2O4"", ""Link"")",Episode 384 (Part 2 of 2),10:18,PP,11/2/1967,A,P_49619e94,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/dIrzIT5Io9s"", ""Link"")",Episode 385 (Part 1 of 2),12:35,PP,11/6/1967,A,P_a0b5d70c,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/tg7AnoNYeS0"", ""Link"")",Episode 385 (Part 2 of 2),11:30,PP,11/6/1967,A,P_a0b5d70c,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/zAxVaDwknNA"", ""Link"")",Episode 386 (Part 1 of 2),12:23,PP,11/9/1967,A,P_09958d15,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/ebXUbi4gJSk"", ""Link"")",Episode 386 (Part 2 of 2),11:44,PP,11/9/1967,A,P_09958d15,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/RluRP1pqNGo"", ""Link"")",Episode 387 (Part 1 of 2),11:55,PP,11/13/1967,A,P_7c1d224d,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/hHdgF7q0x9Y"", ""Link"")",Episode 387 (Part 2 of 2),12:22,PP,11/13/1967,A,P_7c1d224d,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/UnWIDZo1ovQ"", ""Link"")",Episode 388 (Part 1 of 2),12:08,PP,11/20/1967,A,P_33c70804,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/JLaCKUml9iU"", ""Link"")",Episode 388 (Part 2 of 2),12:04,PP,11/20/1967,A,P_33c70804,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/C9pkcd7L78Q"", ""Link"")",Episode 389 (Part 1 of 2),09:29,PP,11/23/1967,A,P_a0413d5c,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/vvsmOGn41rU"", ""Link"")",Episode 389 (Part 2 of 2),14:42,PP,11/23/1967,A,P_a0413d5c,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/UcvZG9SBrqI"", ""Link"")",Episode 390 (Part 1 of 2),12:50,PP,11/30/1967,A,P_b22f8aaa,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/HmrHb_lR--E"", ""Link"")",Episode 390 (Part 2 of 2),11:24,PP,11/30/1967,A,P_b22f8aaa,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/cvrorf4wJ3w"", ""Link"")",Episode 391 (Part 1 of 2),12:47,PP,12/04/1967,A,P_085afc8f,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/3Q5_gfQirt0"", ""Link"")",Episode 391 (Part 2 of 2),11:24,PP,12/04/1967,A,P_085afc8f,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/shxHBJfBkEE"", ""Link"")",Episode 392 (Part 1 of 2),13:22,PP,12/7/1967,A,P_c2787ed5,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/3QbZKhIkOn0"", ""Link"")",Episode 392 (Part 2 of 2),10:40,PP,12/7/1967,A,P_c2787ed5,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/G0L7d5pI7kE"", ""Link"")",Episode 393 (Part 1 of 2),13:10,PP,12/11/1967,A,P_527d2d1d,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/XjewZ33qQMs"", ""Link"")",Episode 393 (Part 2 of 2),11:03,PP,12/11/1967,A,P_527d2d1d,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/MhaeuZyzVLs"", ""Link"")",Episode 394 (Part 1 of 2),14:18,PP,12/14/1967,A,P_1e468dd7,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/t_AkEop_3Ps"", ""Link"")",Episode 394 (Part 2 of 2),06:56,PP,12/14/1967,A,P_1e468dd7,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/hNCDN_wK7c8"", ""Link"")",Episode 395 (Part 1 of 2),12:55,PP,12/18/1967,A,P_18373b89,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/JGrOYZU1fV8"", ""Link"")",Episode 395 (Part 2 of 2),10:58,PP,12/18/1967,A,P_18373b89,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/BmcPx4P6--8"", ""Link"")",Episode 396 (Part 1 of 2),10:59,PP,12/21/1967,A,P_73ca941d,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/72fk8Jri0_Y"", ""Link"")",Episode 396 (Part 2 of 2),13:11,PP,12/21/1967,A,P_73ca941d,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/H2QG6xbJGJU"", ""Link"")",Episode 397 (Part 1 of 2),12:07,PP,12/25/1967,A,P_bf1bdaf3,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/urZsjObL0-Q"", ""Link"")",Episode 397 (Part 2 of 2),12:07,PP,12/25/1967,A,P_bf1bdaf3,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/Utjc2YkfJkA"", ""Link"")",Episode 398 (Part 1 of 2),14:24,PP,12/28/1967,A,P_e225ddfb,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/ZuB7zzT6sRQ"", ""Link"")",Episode 398 (Part 2 of 2),09:48,PP,12/28/1967,A,P_e225ddfb,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/7Ne2-2rc32w"", ""Link"")",Episode 399 (Part 1 of 2),12:49,PP,1/1/1968,A,P_1344d4b8,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/1GnjrlsCzGo"", ""Link"")",Episode 399 (Part 2 of 2),11:18,PP,1/1/1968,A,P_1344d4b8,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/_y436Sv2Su8"", ""Link"")",Episode 400 (Part 1 of 2),14:29,PP,1/4/1968,A,P_e902f234,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/PRRaKzOyaaM"", ""Link"")",Episode 400 (Part 2 of 2),09:26,PP,1/4/1968,A,P_e902f234,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/6kSl46BOFKc"", ""Link"")",Episode 401 (Part 1 of 2),12:01,PP,1/11/1968,A,P_7004d116,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/kEolokBBj3E"", ""Link"")",Episode 401 (Part 2 of 2),12:10,PP,1/11/1968,A,P_7004d116,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/IhaBnjbcUU4"", ""Link"")",Episode 402 (Part 1 of 2),13:44,PP,1/15/1968,A,P_48ad85c5,1,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/MachAWeIe5I"", ""Link"")",Episode 402 (Part 2 of 2),10:14,PP,1/15/1968,A,P_48ad85c5,2,2,soapsnthings4182
"=HYPERLINK(""https://youtu.be/uSw0yWnhoxA"", ""Link"")",Episode 403 (Part 1 of 2),13:06,PP,1/18/1968,A,P_d7354e8b,1,2,soapsnthings4182
