YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/cfY5vGm4T6A"", ""Link"")",cfY5vGm4T6A,Promo - Patty Weaver (Gina) Sings Y and R theme,0:00:21,YR,1/1/1990,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/bbDiqs8uOxs"", ""Link"")",bbDiqs8uOxs,Sharon Newman called a tramp,0:01:44,YR,1/1/1990,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/zVsobTc9YKw"", ""Link"")",zVsobTc9YKw,Promo,0:00:31,YR,1/1/1991,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/QIw5ght1PFU"", ""Link"")",QIw5ght1PFU,Promo,0:00:31,YR,1/1/1991,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/xh38AN_ZAzA"", ""Link"")",xh38AN_ZAzA,Promo,0:00:21,YR,1/1/1992,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/ikgB_hYY8cw"", ""Link"")",ikgB_hYY8cw,Promo,0:00:21,YR,1/1/1992,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/Gsnk5Stjiuw"", ""Link"")",Gsnk5Stjiuw,Promo,0:00:31,YR,1/1/1992,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/AwCSnkw3P0o"", ""Link"")",AwCSnkw3P0o,Promo,0:00:21,YR,1/1/1992,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/NFlOLER6R2I"", ""Link"")",NFlOLER6R2I,Promo,0:00:31,YR,1/1/1992,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/6uqrhO7ymGo"", ""Link"")",6uqrhO7ymGo,Nikki Slaps Ryan,0:05:03,YR,01/01/1992,A,,1,1,novelasdomundo
"=HYPERLINK(""https://youtu.be/AHvbz0hka1U"", ""Link"")",AHvbz0hka1U,Paul Walker on The Young and the Restless,0:05:29,YR,6/1/1992,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/x8zFj8mifAE"", ""Link"")",x8zFj8mifAE,Promo,0:00:17,YR,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/R9Jx0RtXJs0"", ""Link"")",R9Jx0RtXJs0,Promo,0:00:24,YR,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/DtCTvPXTMwY"", ""Link"")",DtCTvPXTMwY,Promo,0:00:21,YR,1/1/1994,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/YSKkfK58I-U"", ""Link"")",YSKkfK58I-U,Nikki Slaps Jed Sanders,0:00:57,YR,01/01/1994,A,,1,1,novelasdomundo
"=HYPERLINK(""https://youtu.be/yj8M0D_e4EA"", ""Link"")",yj8M0D_e4EA,Promo,0:00:25,YR,04/11/1994,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/K0LjXvZojJ0"", ""Link"")",K0LjXvZojJ0,Promo,0:00:21,YR,1/1/1995,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/IL-g1IbE-3s"", ""Link"")",IL-g1IbE-3s,Promo,0:00:21,YR,1/1/1996,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/aKB028VgCfc"", ""Link"")",aKB028VgCfc,"Ashley Tells Jack Why She Can't Forgive their Mother, Dina",0:01:56,YR,01/01/1996,A,,1,1,novelasdomundo
"=HYPERLINK(""https://youtu.be/89lyLfjyrOA"", ""Link"")",89lyLfjyrOA,Victoria Slaps Brad,0:03:53,YR,01/01/1996,A,,1,1,novelasdomundo
"=HYPERLINK(""https://youtu.be/xCzJcrLSKv8"", ""Link"")",xCzJcrLSKv8,John and Dianna,0:02:04,YR,01/01/1996,A,,1,1,soapfoxkirby
"=HYPERLINK(""https://youtu.be/RFVb6b9LhW8"", ""Link"")",RFVb6b9LhW8,Promo,0:00:21,YR,1/1/1997,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/CrPk_niefLU"", ""Link"")",CrPk_niefLU,Neil and Malcolm fight,0:01:52,YR,1/1/1997,A,,1,1,bnedceo
"=HYPERLINK(""https://youtu.be/5ESkxrFefPk"", ""Link"")",5ESkxrFefPk,Promo,0:00:19,YR,01/01/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/JDwXgXSmDDM"", ""Link"")",JDwXgXSmDDM,Promo,0:00:19,YR,01/01/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/ZEtM1IfJurM"", ""Link"")",ZEtM1IfJurM,Promo,0:00:21,YR,1/1/1998,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/JRjr1U38dn8"", ""Link"")",JRjr1U38dn8,Promo,0:00:19,YR,03/09/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/5a-mrrJv0xU"", ""Link"")",5a-mrrJv0xU,Promo,0:00:19,YR,08/14/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/0Z1X6GvVgDs"", ""Link"")",0Z1X6GvVgDs,"Victor VS Jack ""I'll Crush You!""",0:01:57,YR,01/01/1999,A,,1,1,novelasdomundo
