YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/cu0j6zQ0hBo"", ""Link"")",cu0j6zQ0hBo,Full Credits (1990),0:01:29,BB,01/01/1990,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/WyLCJbaKCVI"", ""Link"")",WyLCJbaKCVI,Episode,0:21:47,BB,01/01/1990,A,,1,1,steverutherford
"=HYPERLINK(""https://youtu.be/FmzyzJohpCU"", ""Link"")",FmzyzJohpCU,"Sheila to Stephanie : You're nothing more than a homewrecker, a common tramp",0:06:49,BB,3/12/1990,A,,1,1,darlaforrester
"=HYPERLINK(""https://youtu.be/iRNHUWAhQT4"", ""Link"")",iRNHUWAhQT4,Ridge gives Stephanie a dose of reality,0:04:43,BB,1/23/1991,A,,1,1,darlaforrester
"=HYPERLINK(""https://youtu.be/DoOTr76_NtY"", ""Link"")",DoOTr76_NtY,Promo,0:00:21,BB,1/1/1992,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/0jV86Oqjlnc"", ""Link"")",0jV86Oqjlnc,Promo #7,0:00:19,BB,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/pL8w83yfmKw"", ""Link"")",pL8w83yfmKw,Promo #6,0:00:17,BB,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/y0jKVPJJDiA"", ""Link"")",y0jKVPJJDiA,Promo #3,0:00:24,BB,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/AWX21LJdyoM"", ""Link"")",AWX21LJdyoM,Promo #1,0:00:17,BB,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/p4pF4rIdog8"", ""Link"")",p4pF4rIdog8,Opening,0:00:34,BB,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/DXMOQJ9BQtA"", ""Link"")",DXMOQJ9BQtA,Opening,0:00:34,BB,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/foZIVMNatc4"", ""Link"")",foZIVMNatc4,Promo,0:00:21,BB,1/1/1993,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/V9cYOnn9eG4"", ""Link"")",V9cYOnn9eG4,Connor and Stephanie scene,0:04:43,BB,01/01/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/fRBnY4rcnvE"", ""Link"")",fRBnY4rcnvE,Connor argues with Stephanie and Eric,0:02:16,BB,01/01/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/WG5_fGljL-g"", ""Link"")",WG5_fGljL-g,Eric and Stephanie discuss Forrester Creations investments in Belief,0:05:05,BB,01/01/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/5tqX1VEAxyc"", ""Link"")",5tqX1VEAxyc,Eric has TROUBLE adjusting to the new leadership of Forrester,0:03:40,BB,01/01/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/Es80PpPzD8A"", ""Link"")",Es80PpPzD8A,Eric Stephanie and Steve Crown discuss Brooke's claim to BeLieF,0:06:03,BB,01/01/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/N7IF7rWvkAs"", ""Link"")",N7IF7rWvkAs,Stephanie scene with Jack,0:05:02,BB,3/16/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/a9_GVKxTTag"", ""Link"")",a9_GVKxTTag,Sheila and Stephanie argue about the family meeting the night before.,0:07:13,BB,3/24/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/YMGIn9g25P8"", ""Link"")",YMGIn9g25P8,Stephanie and Eric discuss Brooke and the Patent for Belief,0:04:59,BB,4/1/1993,A,,1,1,brookelover9948
"=HYPERLINK(""https://youtu.be/ZTgKCAgFzKM"", ""Link"")",ZTgKCAgFzKM,Stephanie keeps Eric company in Sheila's absence.,0:03:44,BB,4/15/1993,A,,1,1,brookelover9948
