id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/NQP-AVqAns0"", ""Link"")",closing,01:41,TX,12/04/1981,B,,1,1,chucksnitchler
"=HYPERLINK(""https://youtu.be/SFTDJ-n2CEc"", ""Link"")",Wallace Shawn,2:25,TX,01/01/1982,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/H7p87raZK5Y"", ""Link"")",1982 closing credits,06:18,TX,01/01/1982,B,,1,1,chucksnitchler
"=HYPERLINK(""https://youtu.be/AlX8uwLAlSI"", ""Link"")",1982 closing,2:18,TX,01/01/1982,B,,1,1,chucksnitchler
"=HYPERLINK(""https://youtu.be/h6zhGuAX9E4"", ""Link"")",1982 closing with no voiceovers,2:27,TX,01/01/1982,B,,1,1,chucksnitchler
"=HYPERLINK(""https://youtu.be/9FUIDhjmMbI"", ""Link"")",Miles Renquist and Hitopah Promo,0:20,TX,01/01/1982,B,,1,1,fyi
"=HYPERLINK(""https://youtu.be/x1pqzKVBeCA"", ""Link"")",Reena Threatens Ashley Promo,0:30,TX,01/01/1982,B,,1,1,fyi
"=HYPERLINK(""https://youtu.be/KjJzTuG_6gc"", ""Link"")",Ashley Marshall Inherits $40 Million Promo,0:20,TX,01/01/1982,B,,1,1,fyi
"=HYPERLINK(""https://youtu.be/V5ko6a4bd2g"", ""Link"")",Who Gets Shot In Hitopah? Promo,0:21,TX,01/01/1982,B,,1,1,fyi
"=HYPERLINK(""https://youtu.be/kiCAuG72I9o"", ""Link"")",Soap Opera Promo,0:20,TX,01/01/1982,B,,1,1,fyi
"=HYPERLINK(""https://youtu.be/1ZgRF0HUk2Y"", ""Link"")",Anna Deavere Smith On Texas,00:36,TX,01/01/1982,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/iJ4WlEfz2IM"", ""Link"")",James Cromwell on Texas,0:38,TX,6/1/1982,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/gZZnAtLoigI"", ""Link"")",Episode 612,3:34,TX,12/24/1982,A,P_945f19ea,1,7,chucksnitchler
"=HYPERLINK(""https://youtu.be/D2qCw5-tUU8"", ""Link"")",Episode 612,7:20,TX,12/24/1982,A,P_945f19ea,2,7,chucksnitchler
"=HYPERLINK(""https://youtu.be/DLmOFA_OTgk"", ""Link"")",Episode 612,06:41,TX,12/24/1982,A,P_945f19ea,3,7,chucksnitchler
"=HYPERLINK(""https://youtu.be/gDt_ffV7U-o"", ""Link"")",Episode 612,6:07,TX,12/24/1982,A,P_945f19ea,4,7,chucksnitchler
"=HYPERLINK(""https://youtu.be/4JR00GmhBq4"", ""Link"")",Episode 612,08:24,TX,12/24/1982,A,P_945f19ea,5,7,chucksnitchler
"=HYPERLINK(""https://youtu.be/MH1kcq16z50"", ""Link"")",Episode 612,10:03,TX,12/24/1982,A,P_945f19ea,6,7,chucksnitchler
"=HYPERLINK(""https://youtu.be/ZXwX0v1NyEQ"", ""Link"")",Episode 612,3:34,TX,12/24/1982,A,P_945f19ea,7,7,chucksnitchler
"=HYPERLINK(""https://youtu.be/u4FBdCTMPI8"", ""Link"")",Bumpers and Closing Credits,3:17,TX,12/31/1982,B,,1,1,fyi
