YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/sI64TZYMlRI"", ""Link"")",sI64TZYMlRI,Episode 27,0:40:36,SB,09/04/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/O5kZb3ltyOk"", ""Link"")",O5kZb3ltyOk,Episode 28,0:42:20,SB,09/05/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/56AfXC46fKo"", ""Link"")",56AfXC46fKo,Episode 29,0:41:02,SB,09/06/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/bwlhlDLpbig"", ""Link"")",bwlhlDLpbig,Episode 30,0:42:20,SB,09/07/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/vqz6BqUTV10"", ""Link"")",vqz6BqUTV10,Episode 31,0:41:50,SB,09/10/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/bkYMePkhtIo"", ""Link"")",bkYMePkhtIo,Episode 32 (David Hasselhoff),0:41:47,SB,09/11/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/dVVYti19-RA"", ""Link"")",dVVYti19-RA,Episode 33,0:41:57,SB,09/12/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/gimw9JeX8xI"", ""Link"")",gimw9JeX8xI,Episode 34,0:41:16,SB,09/13/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/IKBdRaU7l-k"", ""Link"")",IKBdRaU7l-k,Episode 35,0:42:20,SB,09/14/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/nMKda37YyMQ"", ""Link"")",nMKda37YyMQ,Episode 36,0:42:23,SB,09/17/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/5WmHhcFX4FM"", ""Link"")",5WmHhcFX4FM,Episode 37,0:42:09,SB,09/18/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/Lt4vidvs9Ck"", ""Link"")",Lt4vidvs9Ck,Episode 38,0:39:32,SB,09/19/1984,A,,1,1,santabarbaratvseries9139
"=HYPERLINK(""https://youtu.be/7riThNvwrQY"", ""Link"")",7riThNvwrQY,Episode 39,0:42:18,SB,09/20/1984,A,,1,1,santabarbaratvseries9139
