link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/Q0bN6XXP63I"", ""Link"")",Episode recording (audio only),18:47,AW,01/31/1977,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Wu6IR9sgXkw"", ""Link"")",Episode,27:09,AW,02/01/1977,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/G5t8Jg8GWM4"", ""Link"")",Episode recording (audio only),12:05,AW,07/01/1977,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/XgqTS5x48OY"", ""Link"")",Episode recording (audio only),26:06,AW,10/14/1977,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/lPUM9bRlvek"", ""Link"")",Episode recording (audio only),45:10,AW,01/03/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/MfWYZ81XKVg"", ""Link"")",Episode 4345 closing,02:50,AW,01/15/1978,B,,1,1,chucksnitchler
"=HYPERLINK(""https://youtu.be/DsxkroMdQFc"", ""Link"")",Episode recording (audio only),22:03,AW,01/16/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ynpfBFy2BK4"", ""Link"")",Episode recording (audio only),25:27,AW,01/16/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/l_NrY31RD-A"", ""Link"")",March 1978,27:26,AW,03/01/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/VI0FlVueaqA"", ""Link"")",Episode recording (audio only),47:06,AW,03/01/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/GXrsQu9iVlo"", ""Link"")",Episode recording (audio only) - Birth of Amanda. Iris learns she was adopted.,46:53,AW,08/11/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Lkc4znCcGlU"", ""Link"")",Episode recording (audio only),8:45,AW,11/13/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/4psJebZK-Co"", ""Link"")",Episode recording (audio only) - Christmas episode.,1:35:54,AW,12/22/1978,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/7luJmH2xlII"", ""Link"")",Christina Pickles,8:00,AW,01/01/1979,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/DbyWxN7iPrk"", ""Link"")",5 Faces of Alice Matthews Frame - Wesley Ann Pfenning,3:07,AW,01/01/1979,A,,1,1,fyi
"=HYPERLINK(""https://youtu.be/OCJH35SFwZM"", ""Link"")",Rachel - Mac - Janice Triangle Promo,0:39,AW,01/01/1979,B,,1,1,fyi
"=HYPERLINK(""https://youtu.be/PoxJNftE_e4"", ""Link"")",1979 clips,01:00:43,AW,01/01/1979,A,,1,1,slaveofavampire
"=HYPERLINK(""https://youtu.be/QL1uuRUCKPU"", ""Link"")",Closing,1:44,AW,1/1/1979,B,,1,1,chucksnitchler
"=HYPERLINK(""https://youtu.be/rxdDQJdxCVQ"", ""Link"")",Episode recording (audio only) - First 90 min episode,22:28,AW,03/05/1979,A,P_d905e460,1,2,eddiedrueding
"=HYPERLINK(""https://youtu.be/tKoUrnlFRcg"", ""Link"")",Episode recording (audio only) - First 90 min episode,12:09,AW,03/05/1979,A,P_d905e460,2,2,eddiedrueding
"=HYPERLINK(""https://youtu.be/JyOjxea9x_U"", ""Link"")",Eplisode,01:05:53,AW,03/06/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Uagni1Bt3TA"", ""Link"")",Eplisode clip,08:15,AW,03/19/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/3Nf9gSa-tOo"", ""Link"")",Eplisode clip,05:49,AW,03/21/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/qes77xQQ6HI"", ""Link"")",Episode,29:07,AW,03/23/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/_wWRMQ2iCiY"", ""Link"")",Eplisode clip,12:35,AW,03/26/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/ueIM_qTJT7g"", ""Link"")",Episode,33:22,AW,04/11/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/WrOImUOLCa8"", ""Link"")",Eplisode,20:45,AW,04/13/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/UT3_CllKB0s"", ""Link"")",Eplisode clip,09:57,AW,04/18/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/qvExHNcw00w"", ""Link"")",Eplisode clip,4:37,AW,04/20/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/DeQx4pjbw2s"", ""Link"")",Eplisode,20:23,AW,05/02/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/mkWO-2JRljk"", ""Link"")",Eplisode clip,8:00,AW,05/04/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/6SlGX6f0guo"", ""Link"")",Eplisode clip,05:16,AW,05/16/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/PvPWxcR3sEg"", ""Link"")",Eplisode clip,09:54,AW,05/18/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/llCKWLujAP4"", ""Link"")",Eplisode clip,15:05,AW,05/21/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/iGc_ErDonDk"", ""Link"")",Eplisode clip,5:55,AW,05/25/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/LikG9w2CN8Q"", ""Link"")",Eplisode clip,6:00,AW,06/01/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/tulNWrmPpL4"", ""Link"")",Eplisode clip,06:29,AW,06/04/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/m7mD2oReEZo"", ""Link"")",Eplisode clip,8:29,AW,06/05/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/I3uUxwiDgc0"", ""Link"")",Eplisode clip,10:57,AW,06/08/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/WNh_CVGPHmE"", ""Link"")",Episode,21:25,AW,06/11/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/T6cKk1toKqw"", ""Link"")",Eplisode clip,04:19,AW,06/13/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/Ru6Xj1MNrpY"", ""Link"")",Eplisode clip,12:00,AW,07/02/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/zChem0aRkA8"", ""Link"")",Eplisode clip,18:51,AW,07/04/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/IYEhO0s-hSc"", ""Link"")",Eplisode clip,14:22,AW,07/06/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/m7fY5b7Xib4"", ""Link"")",Eplisode clip,16:40,AW,07/09/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/aP_pYhWpLnU"", ""Link"")",Episode,27:30,AW,07/11/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/vEV6FQXVwMU"", ""Link"")",Eplisode clip,17:47,AW,07/12/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/YbrZWmIoFZM"", ""Link"")",Eplisode clip,11:50,AW,07/18/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/9T5uTbqZAnQ"", ""Link"")",Eplisode clip,18:00,AW,07/20/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/u74lC35c4F0"", ""Link"")",Eplisode clip,14:06,AW,07/27/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/4-YA4Nz94VQ"", ""Link"")",Eplisode clip,09:31,AW,07/30/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/aL95rTZWkeI"", ""Link"")",Eplisode clip,07:00,AW,08/03/1979,A,,1,1,eddiedrueding
"=HYPERLINK(""https://youtu.be/CnDYFlt5VvI"", ""Link"")",Eplisode clip,13:15,AW,08/31/1979,A,,1,1,eddiedrueding
