YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/j06kK2QQdTE"", ""Link"")",j06kK2QQdTE,Michelle Forbes and Sherry Stringfield,0:01:00,GL,01/01/1990,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/X57GgQN0SQo"", ""Link"")",X57GgQN0SQo,Promo,0:00:21,GL,1/1/1990,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/qAF_o3kVXfg"", ""Link"")",qAF_o3kVXfg,Storyline Garden of Eden Murders,0:33:07,GL,1/1/1990,A,,1,1,spauldingfield
"=HYPERLINK(""https://youtu.be/-R7JbTSLins"", ""Link"")",-R7JbTSLins,Episode,0:41:20,GL,01/15/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/x3rvqcVYsM8"", ""Link"")",x3rvqcVYsM8,Episode,0:39:11,GL,01/31/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/ZW0Yu3jZSdA"", ""Link"")",ZW0Yu3jZSdA,Episode,0:40:54,GL,02/01/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/qL2V3bTcNYE"", ""Link"")",qL2V3bTcNYE,Episode,0:41:40,GL,02/02/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/Rd5BYrR5S9U"", ""Link"")",Rd5BYrR5S9U,Episode,0:37:33,GL,02/02/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/UjEeaBu4V-A"", ""Link"")",UjEeaBu4V-A,Episode,0:40:48,GL,02/05/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/De12Thk1YwY"", ""Link"")",De12Thk1YwY,Episode,0:41:45,GL,02/06/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/w9fKlRAuKWU"", ""Link"")",w9fKlRAuKWU,Episode,0:41:40,GL,02/07/1990,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/FqTtMQ5y0rE"", ""Link"")",FqTtMQ5y0rE,Episode,0:41:33,GL,02/08/1990,A,,1,1,blakemarler
