YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/w8QsPYzJEVE"", ""Link"")",w8QsPYzJEVE,full episode,0:39:28,GL,02/03/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/RGgIN6KHjaM"", ""Link"")",RGgIN6KHjaM,Episode,0:39:28,GL,02/03/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/tbyIw2GyK2s"", ""Link"")",tbyIw2GyK2s,Episode,0:39:28,GL,02/03/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/xo0XcG0frcw"", ""Link"")",xo0XcG0frcw,full episode,0:35:52,GL,02/04/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/0P2zR_3w8dY"", ""Link"")",0P2zR_3w8dY,Episode,0:39:05,GL,02/04/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/rFavkGse0KM"", ""Link"")",rFavkGse0KM,Episode,0:35:51,GL,02/04/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/BLMwKgWA250"", ""Link"")",BLMwKgWA250,Episode,0:39:28,GL,02/07/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/-AgdE4lW95A"", ""Link"")",-AgdE4lW95A,Episode,0:39:39,GL,02/08/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/7jveiSA1Zis"", ""Link"")",7jveiSA1Zis,Episode,0:38:09,GL,02/09/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/vFTaDcOCXIc"", ""Link"")",vFTaDcOCXIc,Episode,0:39:45,GL,02/10/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/vaaD39Av14Y"", ""Link"")",vaaD39Av14Y,full episode,0:39:30,GL,02/11/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/NDiML5VBNFY"", ""Link"")",NDiML5VBNFY,Episode,0:39:46,GL,02/11/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/BoWXHHdB19A"", ""Link"")",BoWXHHdB19A,Episode,0:39:28,GL,02/11/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/NYp7gtPjGgQ"", ""Link"")",NYp7gtPjGgQ,full episode,0:34:57,GL,02/14/2000,A,,1,1,guidinglightepisodes3132
"=HYPERLINK(""https://youtu.be/dvWX21C-JD4"", ""Link"")",dvWX21C-JD4,Episode,0:39:27,GL,02/14/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/HjBuhr79cxY"", ""Link"")",HjBuhr79cxY,Episode,0:34:55,GL,02/14/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/IhmQt8YKEqQ"", ""Link"")",IhmQt8YKEqQ,Episode,0:39:37,GL,02/15/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/q9qG0Qoqksk"", ""Link"")",q9qG0Qoqksk,Episode,0:39:45,GL,02/16/2000,A,,1,1,blakemarler
"=HYPERLINK(""https://youtu.be/PeMc4tscC-o"", ""Link"")",PeMc4tscC-o,Episode,0:35:59,GL,02/17/2000,A,,1,1,blakemarler
