YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/Ejr1d0aEyGA"", ""Link"")",Ejr1d0aEyGA,Justin Meets Adrienne,0:01:03,DAYS,01/01/1987,A,,1,1,doolflashbacks8309
"=HYPERLINK(""https://youtu.be/t2GLraY8cT8"", ""Link"")",t2GLraY8cT8,Promo - Justin and Adrienne,0:00:41,DAYS,1/1/1987,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/j3SZ6h5dSVI"", ""Link"")",j3SZ6h5dSVI,Promo,0:00:21,DAYS,1/1/1987,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/-mbWiZnhM_Y"", ""Link"")",-mbWiZnhM_Y,Promo,0:00:31,DAYS,1/1/1987,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/XG-olt5XsSA"", ""Link"")",XG-olt5XsSA,Promo,0:00:31,DAYS,1/1/1987,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/Xb7AhR3T8IE"", ""Link"")",Xb7AhR3T8IE,Roman/Diana + Justin/Adrienne Greece Promos,0:01:36,DAYS,10/1/1987,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/4qmCFWcA1L8"", ""Link"")",4qmCFWcA1L8,Roman and Diana Promos #1,0:00:42,DAYS,11/1/1987,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/MqKpR8yiWv4"", ""Link"")",MqKpR8yiWv4,Steve and Kayla Promo #1,0:00:21,DAYS,11/1/1987,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/7FPOWWYwriQ"", ""Link"")",7FPOWWYwriQ,"""Happy Holidays"" Promo",0:00:11,DAYS,12/1/1987,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/zIKE1xzggYk"", ""Link"")",zIKE1xzggYk,Betty Corday Tribute,0:00:35,DAYS,12/1/1987,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/s_cAy7WmiyA"", ""Link"")",s_cAy7WmiyA,Shane/Gabrielle Part Promo,0:00:10,DAYS,12/1/1987,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/mD1MZo5rdb4"", ""Link"")",mD1MZo5rdb4,Steve and Kayla Promo #2,0:00:21,DAYS,12/1/1987,B,,1,1,hazeleyes8965
