YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/I5R-AIgJvEA"", ""Link"")",I5R-AIgJvEA,Julie Williams with Victor Kiriakis Promo,0:00:21,DAYS,01/01/1990,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/Eu9JjkKw7oc"", ""Link"")",Eu9JjkKw7oc,Promo,0:00:20,DAYS,1/1/1990,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/2uKRWjmkol8"", ""Link"")",2uKRWjmkol8,Promo,0:00:21,DAYS,1/1/1990,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/ZxxkrRaC-6Y"", ""Link"")",ZxxkrRaC-6Y,25th Anniversary Promos,0:05:05,DAYS,01/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/1a3wv2TwpUI"", ""Link"")",1a3wv2TwpUI,Jack and Jennifer Promo #1,0:00:19,DAYS,03/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/SzjDCMyw_hA"", ""Link"")",SzjDCMyw_hA,Jack and Jennifer make love,0:04:21,DAYS,06/01/1990,A,,1,1,donna515
"=HYPERLINK(""https://youtu.be/wnX-sPvE4uA"", ""Link"")",wnX-sPvE4uA,Cruise of Deception,0:00:11,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/LpmqnVLXW8c"", ""Link"")",LpmqnVLXW8c,Cruise of Deception Promo #1,0:00:21,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/0ulRAR3vuwk"", ""Link"")",0ulRAR3vuwk,Cruise of Deception Promo #2,0:00:20,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/FK1xTlhZ95g"", ""Link"")",FK1xTlhZ95g,Cruise of Deception Promo #3,0:00:20,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/kbopWFX0Yck"", ""Link"")",kbopWFX0Yck,Cruise of Deception Promo #4,0:00:19,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/vYPEtZB5tC8"", ""Link"")",vYPEtZB5tC8,Cruise of Deception Promo #5,0:00:21,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/x44rr7IhiE4"", ""Link"")",x44rr7IhiE4,Cruise of Deception Promo #7,0:00:21,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/0ssqsq0f2pU"", ""Link"")",0ssqsq0f2pU,Cruise of Deception Promo #8,0:00:20,DAYS,06/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/TRX1Wh5rfuQ"", ""Link"")",TRX1Wh5rfuQ,Cruise of Deception Promo #10,0:00:18,DAYS,07/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/wSTa7ZXgziI"", ""Link"")",wSTa7ZXgziI,Cruise of Deception Promo #9,0:00:20,DAYS,07/1/1990,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/QYIkEechgXI"", ""Link"")",QYIkEechgXI,Promo,0:00:21,DAYS,1/1/1991,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/bUjEsBYaOSQ"", ""Link"")",bUjEsBYaOSQ,Jennifer's Rape Trial Promos,0:00:41,DAYS,1/1/1991,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/dcT43sGmetQ"", ""Link"")",dcT43sGmetQ,Isabella Dies,0:01:25,DAYS,01/01/1992,A,,1,1,doolflashbacks8309
"=HYPERLINK(""https://youtu.be/nMKyc8LXUE0"", ""Link"")",nMKyc8LXUE0,Jack Bumper,0:00:05,DAYS,01/1/1992,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/dnfixzl3IYA"", ""Link"")",dnfixzl3IYA,One Stormy Night Promo,0:00:31,DAYS,01/1/1992,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/EYI13X-t5Xg"", ""Link"")",EYI13X-t5Xg,Pamela Anderson on Days of Our Lives,0:00:57,DAYS,6/1/1992,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/Ok-GcWCJKGI"", ""Link"")",Ok-GcWCJKGI,"Jack and Jennifer ""Name The Baby"" Promo",0:00:20,DAYS,10/1/1992,B,,1,1,hazeleyes8965
"=HYPERLINK(""https://youtu.be/8ZZau0o1S0g"", ""Link"")",8ZZau0o1S0g,1993: DOOL Opening,0:00:32,DAYS,01/01/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/tENrRLJMEdo"", ""Link"")",tENrRLJMEdo,Promo,0:00:21,DAYS,1/1/1993,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/QyEXBTR5txY"", ""Link"")",QyEXBTR5txY,Promo,0:00:31,DAYS,1/1/1993,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/XBKsISrc7t0"", ""Link"")",XBKsISrc7t0,Promo,0:00:31,DAYS,1/1/1993,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/6khqiIxCIhs"", ""Link"")",6khqiIxCIhs,Promo,0:00:21,DAYS,1/1/1993,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/ZOK1xSuorWQ"", ""Link"")",ZOK1xSuorWQ,Promo,0:00:21,DAYS,1/1/1993,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/6Th40CX_yBA"", ""Link"")",6Th40CX_yBA,1993: Days Promo #14,0:00:11,DAYS,06/05/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/jS5Ht75wecY"", ""Link"")",jS5Ht75wecY,"Full Closing, 1993",0:01:29,DAYS,09/28/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/lt4gwYx-SoQ"", ""Link"")",lt4gwYx-SoQ,1993: Days Promo #15,0:00:18,DAYS,10/11/1993,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/c5oI8Wilh3k"", ""Link"")",c5oI8Wilh3k,Promo,0:00:31,DAYS,1/1/1994,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/VfLv35laI8Y"", ""Link"")",VfLv35laI8Y,1994: Days Promo #19,0:00:18,DAYS,02/21/1994,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/baeuL4OfWdA"", ""Link"")",baeuL4OfWdA,Tom and Alice talk about Addie's death,0:01:43,DAYS,03/11/1996,A,,1,1,doolflashbacks8309
"=HYPERLINK(""https://youtu.be/VM1j_jJefZ0"", ""Link"")",VM1j_jJefZ0,Episode content,0:01:13,DAYS,1/1/1997,A,,1,1,bnedceo
"=HYPERLINK(""https://youtu.be/hfAJMvtJ4rQ"", ""Link"")",hfAJMvtJ4rQ,1998: Days Promo: #18,0:00:18,DAYS,01/01/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/cUgNOUCoe0I"", ""Link"")",cUgNOUCoe0I,1998: DAys Promo #11,0:00:17,DAYS,01/01/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/qNZCH_z3krc"", ""Link"")",qNZCH_z3krc,1998: Days Promo #9,0:00:18,DAYS,01/01/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/9mXTrr76Kcg"", ""Link"")",9mXTrr76Kcg,1998: Days Promo #4,0:00:17,DAYS,01/01/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/j877HGCmBHc"", ""Link"")",j877HGCmBHc,1998: Days Promo #1,0:00:20,DAYS,02/16/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/bvw6FMCMXLU"", ""Link"")",bvw6FMCMXLU,1998: CBS Mondays,0:00:13,DAYS,03/09/1998,A,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/vHq2VekvQkQ"", ""Link"")",vHq2VekvQkQ,1998: Days Promo #2,0:00:19,DAYS,04/14/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/LLcEwFndWuY"", ""Link"")",LLcEwFndWuY,1998: Days Promo #3,0:00:17,DAYS,04/15/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/9Madzu5jKDA"", ""Link"")",9Madzu5jKDA,1998: Days Promo #5,0:00:19,DAYS,04/21/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/rKHK7MVlQRk"", ""Link"")",rKHK7MVlQRk,1998: Days Promo #6,0:02:12,DAYS,04/23/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/uHp-GX70SsY"", ""Link"")",uHp-GX70SsY,1998: Days Promo #7,0:00:30,DAYS,04/24/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/kY6gUl9QBJ8"", ""Link"")",kY6gUl9QBJ8,1998: Days Promo #8,0:00:52,DAYS,04/29/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/0rOCOPElsC8"", ""Link"")",0rOCOPElsC8,1998: Days Promo #10,0:00:19,DAYS,05/08/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/Hxuvl5zr7o8"", ""Link"")",Hxuvl5zr7o8,1998: Days Promo #12,0:00:30,DAYS,05/22/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/dRPq1TheFF4"", ""Link"")",dRPq1TheFF4,1998: Days Promo #13,0:00:16,DAYS,05/29/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/rR6pB9_HxME"", ""Link"")",rR6pB9_HxME,Sami Pulls A Marilyn And Gets Shot,0:01:25,DAYS,08/7/1998,A,,1,1,novelasdomundo
"=HYPERLINK(""https://youtu.be/UpMpmUvL1N8"", ""Link"")",UpMpmUvL1N8,DOOL / SSB promos,0:00:23,DAYS,08/28/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/jN5pC8WgReA"", ""Link"")",jN5pC8WgReA,1993: Days Promo #16,0:00:17,DAYS,09/30/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/LqHaP8g3ZI8"", ""Link"")",LqHaP8g3ZI8,1998: Days Promo #17,0:00:19,DAYS,10/12/1998,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/mZ066-dY9eI"", ""Link"")",mZ066-dY9eI,UK Channel 5 Catch Up Promo,0:04:39,DAYS,01/1/1999,B,,1,1,hazeleyes8965
