link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/5kQ0y6bITOM"", ""Link"")",Episode,0:21:23,MSTR,03/09/1966,A,,1,1,robwargo
"=HYPERLINK(""https://youtu.be/zwkbGyivh5I"", ""Link"")",Episode,0:21:33,MSTR,05/27/1966,A,,1,1,robwargo
"=HYPERLINK(""https://youtu.be/6Jv1OHjoc_I"", ""Link"")",Episode,0:21:17,MSTR,05/30/1966,A,,1,1,robwargo
"=HYPERLINK(""https://youtu.be/hrvLnyE731I"", ""Link"")",Episode,0:20:50,MSTR,05/31/1966,A,,1,1,robwargo
"=HYPERLINK(""https://youtu.be/C9prCL-LxTs"", ""Link"")",Episode,0:21:15,MSTR,06/01/1966,A,,1,1,robwargo
