YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/7R75WLWeuuk"", ""Link"")",7R75WLWeuuk,Episode,0:20:56,PC,02/23/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/xkjhCblnjq4"", ""Link"")",xkjhCblnjq4,Episode,0:21:17,PC,02/24/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/jp5JlD4UHz4"", ""Link"")",jp5JlD4UHz4,Episode,0:20:57,PC,02/25/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/s2feWDoBhoc"", ""Link"")",s2feWDoBhoc,Episode,0:20:57,PC,02/28/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/FYemDUCLf4k"", ""Link"")",FYemDUCLf4k,Episode,0:20:57,PC,02/29/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/-RRTKbST2is"", ""Link"")",-RRTKbST2is,Episode,0:20:55,PC,03/01/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/x6T7xoV-eRE"", ""Link"")",x6T7xoV-eRE,Episode,0:20:55,PC,03/02/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/aeJidP7QJ-4"", ""Link"")",aeJidP7QJ-4,Episode,0:20:56,PC,03/03/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ejTy-kOjGVw"", ""Link"")",ejTy-kOjGVw,Episode,0:20:57,PC,03/06/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/wLc_UL_ULl4"", ""Link"")",wLc_UL_ULl4,Episode,0:21:16,PC,03/07/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/W56CE81vpLI"", ""Link"")",W56CE81vpLI,Episode,0:20:57,PC,03/08/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/qe_bUTMaUnk"", ""Link"")",qe_bUTMaUnk,Episode,0:20:57,PC,03/09/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/WnGCW4M8gfg"", ""Link"")",WnGCW4M8gfg,Episode,0:20:57,PC,03/10/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/1U6Pt6lKMkQ"", ""Link"")",1U6Pt6lKMkQ,Episode,0:20:56,PC,03/13/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/EFB7GzZnuV0"", ""Link"")",EFB7GzZnuV0,Episode,0:21:00,PC,03/14/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/bsbBLIyO-Z8"", ""Link"")",bsbBLIyO-Z8,Episode,0:21:02,PC,03/15/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Xnybbw4sn_c"", ""Link"")",Xnybbw4sn_c,Episode,0:21:01,PC,03/16/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/9Pk2oQygDmo"", ""Link"")",9Pk2oQygDmo,Episode,0:21:19,PC,03/17/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/iQ4xmQzdwW0"", ""Link"")",iQ4xmQzdwW0,Episode,0:21:00,PC,03/20/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/gaEixulT7go"", ""Link"")",gaEixulT7go,Episode,0:20:59,PC,03/21/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Leg38Tui6Fs"", ""Link"")",Leg38Tui6Fs,Episode,0:21:00,PC,03/22/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/NkErPglmJLo"", ""Link"")",NkErPglmJLo,Episode,0:20:59,PC,03/23/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/nSG5W26vV1s"", ""Link"")",nSG5W26vV1s,Episode,0:21:01,PC,03/24/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/1IKFVp53Arw"", ""Link"")",1IKFVp53Arw,Episode,0:21:00,PC,03/27/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/CJha_VHAqHc"", ""Link"")",CJha_VHAqHc,Episode,0:21:01,PC,03/28/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/pLl3TdxSjJI"", ""Link"")",pLl3TdxSjJI,Episode,0:21:21,PC,03/29/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/9m3wH-P864M"", ""Link"")",9m3wH-P864M,Episode,0:21:00,PC,03/30/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/5C_xbprwXM0"", ""Link"")",5C_xbprwXM0,Episode,0:21:00,PC,03/31/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/7fUpSZZuHZc"", ""Link"")",7fUpSZZuHZc,Episode,0:21:02,PC,04/03/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/AAHfJJUuNZM"", ""Link"")",AAHfJJUuNZM,Episode,0:21:01,PC,04/04/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Ssx6p7CnptY"", ""Link"")",Ssx6p7CnptY,Episode,0:21:02,PC,04/05/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/404Ck6DCkdg"", ""Link"")",404Ck6DCkdg,Episode,0:20:58,PC,04/06/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/y2Bh6pCK_Vk"", ""Link"")",y2Bh6pCK_Vk,Episode,0:21:02,PC,04/07/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/7Fwf2A8Dwcs"", ""Link"")",7Fwf2A8Dwcs,Episode,0:21:01,PC,04/10/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/yiNntU_zNOY"", ""Link"")",yiNntU_zNOY,Episode,0:21:03,PC,04/11/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/GFYd-MJtMH8"", ""Link"")",GFYd-MJtMH8,Episode,0:21:02,PC,04/12/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/kOS3uzQHdRs"", ""Link"")",kOS3uzQHdRs,Episode,0:20:57,PC,04/13/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/UtZI2S5H4H0"", ""Link"")",UtZI2S5H4H0,Episode,0:21:22,PC,04/14/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/tCBnLFLgPRM"", ""Link"")",tCBnLFLgPRM,Episode,0:20:57,PC,04/17/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/13kPbF6uJQ4"", ""Link"")",13kPbF6uJQ4,Episode,0:21:02,PC,04/18/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/BectzhzuGso"", ""Link"")",BectzhzuGso,Episode,0:21:02,PC,04/19/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/eu2eWBM4z_M"", ""Link"")",eu2eWBM4z_M,Episode,0:21:01,PC,04/20/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/KM9qNfkPgh4"", ""Link"")",KM9qNfkPgh4,Episode,0:21:03,PC,04/21/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/E_Gs84PGp_c"", ""Link"")",E_Gs84PGp_c,Episode,0:21:03,PC,04/24/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/zIZjOLcaOC0"", ""Link"")",zIZjOLcaOC0,Episode,0:20:53,PC,04/25/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/gNfBd5i7xjc"", ""Link"")",gNfBd5i7xjc,Episode,0:21:23,PC,04/26/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/0TxevZBVb9E"", ""Link"")",0TxevZBVb9E,Episode,0:20:56,PC,04/27/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/rvWXKOlmEtI"", ""Link"")",rvWXKOlmEtI,Episode,0:20:57,PC,04/28/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/kiWZ5TPxyDM"", ""Link"")",kiWZ5TPxyDM,Episode,0:21:02,PC,05/01/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/c8mnVJ6yUnA"", ""Link"")",c8mnVJ6yUnA,Episode,0:21:03,PC,05/02/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/BD86G7Yu4xA"", ""Link"")",BD86G7Yu4xA,Episode,0:21:03,PC,05/03/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/vXpheXayzPs"", ""Link"")",vXpheXayzPs,Episode,0:21:02,PC,05/04/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/tGP1UK25TIs"", ""Link"")",tGP1UK25TIs,Episode,0:21:03,PC,05/05/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/9pHVtwzbwrw"", ""Link"")",9pHVtwzbwrw,Episode,0:21:03,PC,05/08/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Oo0M5MF-V7I"", ""Link"")",Oo0M5MF-V7I,Episode,0:21:02,PC,05/09/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/XjbkyZuVeT8"", ""Link"")",XjbkyZuVeT8,Episode,0:21:22,PC,05/10/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/WEdkMaxSgzA"", ""Link"")",WEdkMaxSgzA,Episode,0:21:02,PC,05/11/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/1QSatR3d7Ig"", ""Link"")",1QSatR3d7Ig,Episode,0:21:02,PC,05/12/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/9hmGVEbJ6aM"", ""Link"")",9hmGVEbJ6aM,Episode,0:21:23,PC,05/15/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/i2UkVVJ_X3I"", ""Link"")",i2UkVVJ_X3I,Episode,0:21:02,PC,05/16/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/3z3oAWZlXF0"", ""Link"")",3z3oAWZlXF0,Episode,0:21:23,PC,05/17/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/-qxSEpA9-FI"", ""Link"")",-qxSEpA9-FI,Episode,0:21:03,PC,05/18/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/nx0DG51gBQI"", ""Link"")",nx0DG51gBQI,Episode,0:21:02,PC,05/19/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/WMENqK6L17k"", ""Link"")",WMENqK6L17k,Episode,0:21:03,PC,05/22/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ozDS4fCIqjA"", ""Link"")",ozDS4fCIqjA,Episode,0:21:03,PC,05/23/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/aGSsKYgFts0"", ""Link"")",aGSsKYgFts0,Episode,0:20:37,PC,05/24/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/XKAbmy_wJD4"", ""Link"")",XKAbmy_wJD4,Episode,0:21:02,PC,05/25/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/VV6L1Rfs3b0"", ""Link"")",VV6L1Rfs3b0,Episode,0:20:57,PC,05/26/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/TyvKFN5_Ehc"", ""Link"")",TyvKFN5_Ehc,Episode,0:21:03,PC,05/29/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/UswWDLKfTKA"", ""Link"")",UswWDLKfTKA,Episode,0:21:04,PC,05/30/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/pESi4htMnDk"", ""Link"")",pESi4htMnDk,Episode,0:21:01,PC,05/31/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/BPiritVKCSo"", ""Link"")",BPiritVKCSo,Episode,0:21:03,PC,06/01/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/DChS49yX0zU"", ""Link"")",DChS49yX0zU,Episode,0:21:02,PC,06/02/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/H95diCXQm-I"", ""Link"")",H95diCXQm-I,Episode,0:21:17,PC,06/05/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/LL8uzUffOvI"", ""Link"")",LL8uzUffOvI,Episode,0:21:02,PC,06/06/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/UtiW_eSyThU"", ""Link"")",UtiW_eSyThU,Episode,0:21:00,PC,06/07/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/MyKcMSpj0bY"", ""Link"")",MyKcMSpj0bY,Episode,0:21:00,PC,06/08/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/VF6FKBVlICM"", ""Link"")",VF6FKBVlICM,Episode,0:21:21,PC,06/09/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/XPGdT6Ri2gI"", ""Link"")",XPGdT6Ri2gI,Episode,0:21:01,PC,06/12/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ZEi97WwhxLQ"", ""Link"")",ZEi97WwhxLQ,Episode,0:20:57,PC,06/13/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/oGi7_kR0HVQ"", ""Link"")",oGi7_kR0HVQ,Episode,0:21:02,PC,06/14/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ckQ85WKKc0c"", ""Link"")",ckQ85WKKc0c,Episode,0:21:01,PC,06/15/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Zp9eQw9CcBc"", ""Link"")",Zp9eQw9CcBc,Episode,0:20:57,PC,06/16/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/-TellMsEGfo"", ""Link"")",-TellMsEGfo,Episode,0:21:03,PC,06/19/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/L8JfcCHqOrg"", ""Link"")",L8JfcCHqOrg,Episode,0:21:02,PC,06/20/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/fPTyva5mhkE"", ""Link"")",fPTyva5mhkE,Episode,0:21:02,PC,06/21/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/gCeVScyXSJI"", ""Link"")",gCeVScyXSJI,Episode,0:21:00,PC,06/22/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/G8G9HBR18LY"", ""Link"")",G8G9HBR18LY,Episode,0:20:59,PC,06/23/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/wlbi6zrAI60"", ""Link"")",wlbi6zrAI60,Episode,0:20:57,PC,06/26/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/HmbwOjAMjVc"", ""Link"")",HmbwOjAMjVc,Episode,0:21:02,PC,06/27/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/CVwyUymdQNc"", ""Link"")",CVwyUymdQNc,Episode,0:20:56,PC,06/28/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/dNYpj2dt1CM"", ""Link"")",dNYpj2dt1CM,Episode,0:21:03,PC,06/29/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/MPKagOpnTw8"", ""Link"")",MPKagOpnTw8,Episode,0:20:58,PC,06/30/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/FkkjBn3J9Bc"", ""Link"")",FkkjBn3J9Bc,Episode,0:21:00,PC,07/03/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/8QVe7Guz7wM"", ""Link"")",8QVe7Guz7wM,Episode,0:21:01,PC,07/04/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/54yebD3V6uM"", ""Link"")",54yebD3V6uM,Episode,0:20:59,PC,07/05/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/nZdpvYCBKng"", ""Link"")",nZdpvYCBKng,Episode,0:21:01,PC,07/06/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ix8jnpt8E_o"", ""Link"")",ix8jnpt8E_o,Episode,0:21:00,PC,07/07/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/zPGfQMJWero"", ""Link"")",zPGfQMJWero,Episode,0:21:00,PC,07/10/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/szFRT0WHqEo"", ""Link"")",szFRT0WHqEo,Episode,0:20:59,PC,07/11/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/zKofCqodp2Q"", ""Link"")",zKofCqodp2Q,Episode,0:21:04,PC,07/12/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/qFkzIx4uS-w"", ""Link"")",qFkzIx4uS-w,Episode,0:21:00,PC,07/13/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/uyyXx7u1cwk"", ""Link"")",uyyXx7u1cwk,Episode,0:21:04,PC,07/14/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/X_hDgY8ql2Y"", ""Link"")",X_hDgY8ql2Y,Episode,0:21:01,PC,07/17/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/633mnSBqdqo"", ""Link"")",633mnSBqdqo,Episode,0:21:00,PC,07/18/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/3bTO1ItaWVw"", ""Link"")",3bTO1ItaWVw,Episode,0:20:56,PC,07/19/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/8mYYKxVkTmg"", ""Link"")",8mYYKxVkTmg,Episode content,0:14:32,PC,07/20/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/JjmBD_sFmKM"", ""Link"")",JjmBD_sFmKM,Episode,0:21:02,PC,07/21/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/1cIj1ZFaoaI"", ""Link"")",1cIj1ZFaoaI,Episode,0:21:01,PC,07/24/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/a7hw8Y3HYuk"", ""Link"")",a7hw8Y3HYuk,Episode,0:20:53,PC,07/31/2000,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/lnD1skTJaaQ"", ""Link"")",lnD1skTJaaQ,Episode,0:20:58,PC,08/01/2000,A,,1,1,portcharles2013
