id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/vs6Rh94iSBI"", ""Link"")",Episode,20:39,PC,07/24/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/SDXNSkRMQNQ"", ""Link"")",Episode,20:23,PC,07/25/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/vmXa5hqYXf8"", ""Link"")",Episode,20:50,PC,07/28/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/FcAcVJmfVEk"", ""Link"")",Episode,20:53,PC,07/29/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/yq1aA4Ml5AI"", ""Link"")",Episode,20:40,PC,07/30/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ELnlNZTbEdY"", ""Link"")",Episode,20:40,PC,07/31/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/t9QndfjOmJY"", ""Link"")",Episode,20:38,PC,08/01/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/kOTnktz4GKM"", ""Link"")",Episode,20:24,PC,08/04/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/KZLdpG9X-BY"", ""Link"")",Episode,21:59,PC,08/05/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/XoQQyUPGVX8"", ""Link"")",Episode,20:40,PC,08/06/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/xbnk77B9eIg"", ""Link"")",Episode,20:39,PC,08/07/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/UWv1Gx4nyOo"", ""Link"")",Episode,20:23,PC,08/08/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/KVPQUliGMcE"", ""Link"")",Episode,20:24,PC,08/11/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/ldbuNzPW5v4"", ""Link"")",Episode,20:39,PC,08/12/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Tk6CjJTZuD8"", ""Link"")",Episode,20:37,PC,08/13/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/WKwQZVdP5jc"", ""Link"")",Episode,20:37,PC,08/14/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/0SFnN8BWLJ4"", ""Link"")",Episode,20:11,PC,08/15/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/EjUX0Q6Lk_8"", ""Link"")",Episode,21:07,PC,08/18/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/OqMjDFgXPz0"", ""Link"")",Episode,20:40,PC,08/19/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/J9Xd9FArDyM"", ""Link"")",Episode,20:39,PC,08/20/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/zr-PITHPSlA"", ""Link"")",Episode,20:39,PC,08/21/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/LxvcGj7gnyk"", ""Link"")",Episode,20:25,PC,08/22/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/xlFqNttH_6o"", ""Link"")",Episode,20:25,PC,08/25/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/6VvOHnxA3gU"", ""Link"")",Episode,20:40,PC,08/26/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/RMMKZfP4cdY"", ""Link"")",Episode,20:45,PC,08/27/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/0kpmpScQyzA"", ""Link"")",Episode,20:40,PC,08/28/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/LIb9H8IKsxc"", ""Link"")",Episode,20:26,PC,08/29/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/RxgCKTh7JLg"", ""Link"")",Episode,20:24,PC,09/01/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/zqQDTuUZJbI"", ""Link"")",Episode,20:42,PC,09/02/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/rD0vEK9DJ44"", ""Link"")",Episode,20:56,PC,09/03/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/67Yw8dHcNw4"", ""Link"")",Episode,20:55,PC,09/04/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/pQdWEau0rEA"", ""Link"")",Episode,20:56,PC,09/05/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/QaaQbVVbe2A"", ""Link"")",Episode,21:02,PC,09/08/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/OiKYdTV2yAU"", ""Link"")",Episode,20:36,PC,09/09/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Bhl4SrMSJLM"", ""Link"")",Episode,20:59,PC,09/10/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Rgfcdks7Q2o"", ""Link"")",Episode,22:38,PC,09/11/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/Swg1N3QPpUo"", ""Link"")",Episode,20:56,PC,09/12/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/2ULLULrQX1w"", ""Link"")",Episode,20:57,PC,09/15/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/qR0F3BS_rH8"", ""Link"")",Episode,20:57,PC,09/16/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/BwIL-_qtS-U"", ""Link"")",Episode,20:55,PC,09/17/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/eWtLuJdYoKU"", ""Link"")",Episode,20:56,PC,09/18/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/VYdVa81Y7iI"", ""Link"")",Episode,20:58,PC,09/19/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/en16lN3U79A"", ""Link"")",Episode,21:00,PC,09/22/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/X7b7WZbZD8s"", ""Link"")",Episode,20:58,PC,09/23/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/5kBZLRbJmDA"", ""Link"")",Episode,20:58,PC,09/24/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/uXS8f18LOUk"", ""Link"")",Episode,20:42,PC,09/25/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/s3mskE8Vs_o"", ""Link"")",Episode,20:28,PC,09/26/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/UqJfRBaXdzQ"", ""Link"")",Episode,21:01,PC,09/29/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/qrCevRe0pd0"", ""Link"")",Episode,20:57,PC,09/30/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/shFj4wrf8Kg"", ""Link"")",Episode,21:00,PC,10/01/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/LQJwsa7T0OU"", ""Link"")",Episode,20:55,PC,10/02/1997,A,,1,1,portcharles2013
"=HYPERLINK(""https://youtu.be/RAV8wZf01JE"", ""Link"")",Episode,20:56,PC,10/03/1997,A,,1,1,portcharles2013
