YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/3E6pQiDVuT8"", ""Link"")",3E6pQiDVuT8,Victoria Rowell,0:02:12,ATWT,01/01/1987,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/SZlHB0A1CWs"", ""Link"")",SZlHB0A1CWs,Lily Walsh Adoption Explained In 2 Minutes,0:02:33,ATWT,01/01/1987,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/qbe_6TPC6fU"", ""Link"")",qbe_6TPC6fU,Meg Ryan Character Accused Of Adultery,0:00:55,ATWT,01/01/1987,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/Tfm2hzqwnrM"", ""Link"")",Tfm2hzqwnrM,Howard McGillin On As The World Turns,0:05:17,ATWT,01/01/1987,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/2mYiK5DAdGc"", ""Link"")",2mYiK5DAdGc,Promo,0:00:24,ATWT,1/1/1987,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/cmHxnzDOzek"", ""Link"")",cmHxnzDOzek,Episode,0:28:56,ATWT,2/27/1987,A,,1,1,dodger2829
"=HYPERLINK(""https://youtu.be/OGB_ZRLbMcc"", ""Link"")",OGB_ZRLbMcc,Meg Snyder Steals Vaccines From Hospital,0:09:11,ATWT,06/01/1987,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/uT-eAqB9CHc"", ""Link"")",uT-eAqB9CHc,Lily Paternity Reveal,0:08:51,ATWT,06/01/1987,A,,1,1,wedge8874
"=HYPERLINK(""https://youtu.be/OxBlPdgUQCE"", ""Link"")",OxBlPdgUQCE,Kelly Bishop on As The World Turns,0:02:51,ATWT,6/1/1987,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/sf1TuaYk2fs"", ""Link"")",sf1TuaYk2fs,Episode,0:42:04,ATWT,06/24/1987,A,,1,1,edwynnsanchez
"=HYPERLINK(""https://youtu.be/PSaxX9IzXCs"", ""Link"")",PSaxX9IzXCs,Episode content,0:08:08,ATWT,10/01/1987,A,P_35e5b49a,1,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/K5lCDGOpkxA"", ""Link"")",K5lCDGOpkxA,Episode content,0:09:54,ATWT,10/01/1987,A,P_35e5b49a,2,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/LX419qhDXwE"", ""Link"")",LX419qhDXwE,Episode content,0:09:21,ATWT,10/01/1987,A,P_35e5b49a,3,4,oakdalehistorian
"=HYPERLINK(""https://youtu.be/A1aiCiTYVVQ"", ""Link"")",A1aiCiTYVVQ,Episode content,0:09:49,ATWT,10/01/1987,A,P_35e5b49a,4,4,oakdalehistorian
