link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/DFyEype-jIQ"", ""Link"")",Tribute to Helen Wagner,04:22,ATWT,03/03/2010,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/t5EtsoKmnOQ"", ""Link"")",Julianne Moore Returns Preview,0:42,ATWT,03/14/2010,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/lzmGdIZn-Ds"", ""Link"")",Helen Wagner's Final Scene as Nancy Hughes,03:29,ATWT,06/01/2010,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/7LU2R6vFKU4"", ""Link"")",Bob Hughes Speech ATWT Finale,6:21,ATWT,09/17/2010,A,,1,1,obsessedjarlenafan
