YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/RAASJGOuIA4"", ""Link"")",RAASJGOuIA4,Liz Emily and Juan at the Nurse's Ball,0:03:33,GH,01/01/2000,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/7-juMcAnujE"", ""Link"")",7-juMcAnujE,Liz misses Lucky on Valentine's Day,0:06:44,GH,01/01/2000,A,,1,1,gasux216
"=HYPERLINK(""https://youtu.be/f7Rz2ykx6yM"", ""Link"")",f7Rz2ykx6yM,Opening Credits Early 2000s,0:00:49,GH,01/01/2000,B,,1,1,generalhospitalexposed
"=HYPERLINK(""https://youtu.be/DzWLi2hIRTs"", ""Link"")",DzWLi2hIRTs,2001: GH Opening,0:00:45,GH,01/01/2001,B,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/HQZUicKirB8"", ""Link"")",HQZUicKirB8,Episode content,0:00:34,GH,03/16/2001,A,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/O3PUoVJYo-k"", ""Link"")",O3PUoVJYo-k,Julie Berman's PSA,0:00:17,GH,03/31/2001,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/XoYSbflcS4E"", ""Link"")",XoYSbflcS4E,Mike and Sonny,0:00:59,GH,01/01/2002,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/j7onDyMHidg"", ""Link"")",j7onDyMHidg,Courtney's Jason Dream,0:01:38,GH,01/01/2002,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/HaMG__j7HrE"", ""Link"")",HaMG__j7HrE,Luke and the Girl Scouts,0:01:58,GH,01/01/2002,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/zwOwWmFgXwE"", ""Link"")",zwOwWmFgXwE,Episode content,0:06:15,GH,1/1/2002,A,,1,1,bnedceo
