YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/jVBMIfpn7Qg"", ""Link"")",jVBMIfpn7Qg,1977 Vintage Footage,0:15:02,GH,01/01/1977,A,P_8833a083,10,23,romabriere
"=HYPERLINK(""https://youtu.be/Iwvr0WTp9EA"", ""Link"")",Iwvr0WTp9EA,1977 Vintage Footage,0:14:11,GH,01/01/1977,A,P_8833a083,11,23,romabriere
"=HYPERLINK(""https://youtu.be/Cvs5mcuYHQ0"", ""Link"")",Cvs5mcuYHQ0,1977 Vintage Footage,0:14:02,GH,01/01/1977,A,P_8833a083,12,23,romabriere
"=HYPERLINK(""https://youtu.be/867ir1eOmiQ"", ""Link"")",867ir1eOmiQ,1977 Vintage Footage,0:11:00,GH,01/01/1977,A,P_8833a083,13,23,romabriere
"=HYPERLINK(""https://youtu.be/d-QDu6hH6qo"", ""Link"")",d-QDu6hH6qo,1977 Vintage Footage,0:11:02,GH,01/01/1977,A,P_8833a083,14,23,romabriere
"=HYPERLINK(""https://youtu.be/EEoYtufxi4c"", ""Link"")",EEoYtufxi4c,1977 Vintage Footage,0:14:27,GH,01/01/1977,A,P_8833a083,15,23,romabriere
"=HYPERLINK(""https://youtu.be/rtytHWJs8So"", ""Link"")",rtytHWJs8So,1977 Vintage Footage,0:15:24,GH,01/01/1977,A,P_8833a083,16,23,romabriere
"=HYPERLINK(""https://youtu.be/sxHyNumBfIg"", ""Link"")",sxHyNumBfIg,1977 Vintage Footage,0:14:30,GH,01/01/1977,A,P_8833a083,17,23,romabriere
"=HYPERLINK(""https://youtu.be/CUErBlY-hPQ"", ""Link"")",CUErBlY-hPQ,1977 Vintage Footage,0:14:07,GH,01/01/1977,A,P_8833a083,18,23,romabriere
"=HYPERLINK(""https://youtu.be/Gf5lYG2558s"", ""Link"")",Gf5lYG2558s,1977 Vintage Footage,0:15:12,GH,01/01/1977,A,P_8833a083,19,23,romabriere
"=HYPERLINK(""https://youtu.be/YT5YvrgfPRw"", ""Link"")",YT5YvrgfPRw,1977 Vintage Footage,0:15:14,GH,01/01/1977,A,P_8833a083,20,23,romabriere
"=HYPERLINK(""https://youtu.be/JG-ix6VdPBg"", ""Link"")",JG-ix6VdPBg,1977 Vintage Footage,0:15:26,GH,01/01/1977,A,P_8833a083,21,23,romabriere
"=HYPERLINK(""https://youtu.be/xQ78o3BKkZY"", ""Link"")",xQ78o3BKkZY,1977 Vintage Footage,0:14:51,GH,01/01/1977,A,P_8833a083,22,23,romabriere
