id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/WqJhp6fScQk"", ""Link"")",Catfight,4:46,GENR,01/01/1991,A,,1,1,justininatlanta
"=HYPERLINK(""https://youtu.be/km0A-2zaOYo"", ""Link"")",Final Episode,14:59,GENR,1/1/1991,A,,1,1,steverutherford
"=HYPERLINK(""https://youtu.be/tctoLOHOsaQ"", ""Link"")",Last episode,5:38,GENR,01/01/1991,A,P_fa88eeb2,1,5,justininatlanta
"=HYPERLINK(""https://youtu.be/RFoAK3i2-Rs"", ""Link"")",Last episode,4:44,GENR,01/01/1991,A,P_fa88eeb2,2,5,justininatlanta
"=HYPERLINK(""https://youtu.be/hNwXe_OZ8QI"", ""Link"")",Last episode,4:21,GENR,01/01/1991,A,P_fa88eeb2,3,5,justininatlanta
"=HYPERLINK(""https://youtu.be/Gqy_OobAXX8"", ""Link"")",Last episode,05:29,GENR,01/01/1991,A,P_fa88eeb2,4,5,justininatlanta
"=HYPERLINK(""https://youtu.be/29J-rlnBnHg"", ""Link"")",Last episode,00:25,GENR,01/01/1991,A,P_fa88eeb2,5,5,justininatlanta
