link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/oZRn714f2Qc"", ""Link"")",Three Steps to Heaven,14:26,RARE,09/13/1953,A,,1,1,robwargo
"=HYPERLINK(""https://youtu.be/jLdP-IBYW9U"", ""Link"")",The Heart Of Juliet Jones,12:43,RARE,01/01/1954,A,,1,1,moviecraft
"=HYPERLINK(""https://youtu.be/o9AFAqSFjiA"", ""Link"")",Portia Faces Life,14:18,RARE,07/07/1954,A,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/JJcYnxZ-Dmc"", ""Link"")",The Inner Flame,14:27,RARE,01/01/1955,A,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/kPXTc6T6OB4"", ""Link"")",Road of Life,14:24,RARE,02/02/1955,A,,1,1,disabled1955
"=HYPERLINK(""https://youtu.be/l9RI4MRZUN4"", ""Link"")",One Man's Family,14:39,RARE,01/01/1964,A,,1,1,moviecraft
"=HYPERLINK(""https://youtu.be/C_2yqr1EtGA"", ""Link"")",Our Private World,28:54,RARE,07/16/1965,A,,1,1,robwargo
"=HYPERLINK(""https://youtu.be/kEemMYge1Cw"", ""Link"")",A Time for Us - Anne Revere,3:54,RARE,6/1/1968,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/NCTzwkFiSKc"", ""Link"")",A World Apart,22:16,RARE,6/1/1971,A,,1,1,edwynnsanchez
