YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/y2HjGAnYYT8"", ""Link"")",y2HjGAnYYT8,Angie Hubbard doesn't believe,0:02:18,AMC,06/01/1982,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/pk6X5OwniWY"", ""Link"")",pk6X5OwniWY,Episode,0:43:20,AMC,07/01/1982,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/o9dyHW8RZQI"", ""Link"")",o9dyHW8RZQI,Episode,0:44:18,AMC,08/02/1982,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/K9JldMOOSYc"", ""Link"")",K9JldMOOSYc,Episode,0:41:42,AMC,10/04/1982,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/PGf7inpxP8g"", ""Link"")",PGf7inpxP8g,Episode,0:57:37,AMC,12/1/1982,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/x6wk3ZKVepc"", ""Link"")",x6wk3ZKVepc,Episode,0:42:44,AMC,12/24/1982,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/mH_Lm-KaSUc"", ""Link"")",mH_Lm-KaSUc,Jenny Does the Big Apple,0:03:12,AMC,01/01/1983,A,,1,1,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Rj0J5O-E_eo"", ""Link"")",Rj0J5O-E_eo,Opal Gets Revenge on Sam,0:06:22,AMC,01/01/1983,A,,1,1,hamiltonbernique
"=HYPERLINK(""https://youtu.be/C9dVIbpHM9M"", ""Link"")",C9dVIbpHM9M,Brooke Compilation,0:37:12,AMC,01/01/1983,A,,1,1,amcthroughtheyears
"=HYPERLINK(""https://youtu.be/goRPinHyZkg"", ""Link"")",goRPinHyZkg,Opal and Jenny,0:02:18,AMC,01/01/1983,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/UQEHYMKk824"", ""Link"")",UQEHYMKk824,Ruth and Opal,0:02:12,AMC,01/01/1983,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/wsE7bc2l1uc"", ""Link"")",wsE7bc2l1uc,Opening,0:00:19,AMC,01/01/1983,B,,1,1,carmaker1
"=HYPERLINK(""https://youtu.be/2niL2p8rnTI"", ""Link"")",2niL2p8rnTI,The Chateau Fire of 1983,0:06:42,AMC,01/01/1983,A,,1,1,amcrewind
"=HYPERLINK(""https://youtu.be/DiPLKMK9MYI"", ""Link"")",DiPLKMK9MYI,Kathy Bates,0:20:53,AMC,01/01/1983,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/glxqZ-JMb9k"", ""Link"")",glxqZ-JMb9k,Mia Sara,0:05:19,AMC,01/01/1983,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/jMK3J7yOZLQ"", ""Link"")",jMK3J7yOZLQ,When Opal Gardner Met Verla Grubbs Promo,0:00:21,AMC,01/01/1983,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/pbtQ4I9leQk"", ""Link"")",pbtQ4I9leQk,Silver Kane Is A Fraud - Connie Wilkes Promo,0:00:31,AMC,01/01/1983,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/kBENuhhnzTg"", ""Link"")",kBENuhhnzTg,Charles Kimbrough On All My Children,0:02:34,AMC,01/01/1983,A,,1,1,theystartedonsoaps
"=HYPERLINK(""https://youtu.be/1thTSMN7Kls"", ""Link"")",1thTSMN7Kls,Promo - Families Of Pine Valley,0:00:19,AMC,1/1/1983,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/yqa3BbcpRjE"", ""Link"")",yqa3BbcpRjE,Promo - Liza makes Jenny hink she's engaged to Greg,0:01:01,AMC,1/1/1983,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/rApUvl4kv6M"", ""Link"")",rApUvl4kv6M,Promo - Nina's affair w/ Steve Jacobi,0:01:15,AMC,1/1/1983,B,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/RUA1xVlC8Ic"", ""Link"")",RUA1xVlC8Ic,Promo,0:00:31,AMC,1/1/1983,B,,1,1,chuckd79
"=HYPERLINK(""https://youtu.be/WTjoy5_tNts"", ""Link"")",WTjoy5_tNts,Erica Fest,0:09:46,AMC,01/01/1983,A,P_91a9eca6,01,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/KhXguCf6axY"", ""Link"")",KhXguCf6axY,Erica Fest,0:09:40,AMC,01/01/1983,A,P_91a9eca6,02,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/h0AZt4W3Qo4"", ""Link"")",h0AZt4W3Qo4,Erica Fest,0:09:50,AMC,01/01/1983,A,P_91a9eca6,03,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/G4JTGShenAM"", ""Link"")",G4JTGShenAM,Erica Fest,0:09:39,AMC,01/01/1983,A,P_91a9eca6,04,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/8tbJbf_XjDE"", ""Link"")",8tbJbf_XjDE,Erica Fest,0:09:56,AMC,01/01/1983,A,P_91a9eca6,05,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/hFIkqoCtSN0"", ""Link"")",hFIkqoCtSN0,Erica Fest,0:09:31,AMC,01/01/1983,A,P_91a9eca6,06,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/dCJ-bIJYx_M"", ""Link"")",dCJ-bIJYx_M,Erica Fest,0:09:32,AMC,01/01/1983,A,P_91a9eca6,07,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/cwiIswMl9gI"", ""Link"")",cwiIswMl9gI,Erica Fest,0:09:46,AMC,01/01/1983,A,P_91a9eca6,08,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/XrUptJNA4Ss"", ""Link"")",XrUptJNA4Ss,Erica Fest,0:09:42,AMC,01/01/1983,A,P_91a9eca6,09,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/TEM9-iOISzQ"", ""Link"")",TEM9-iOISzQ,Erica Fest,0:09:56,AMC,01/01/1983,A,P_91a9eca6,10,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/CiSodD09a1Q"", ""Link"")",CiSodD09a1Q,Erica Fest,0:09:54,AMC,01/01/1983,A,P_91a9eca6,11,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/6TGDuIDshv0"", ""Link"")",6TGDuIDshv0,Erica Fest,0:09:50,AMC,01/01/1983,A,P_91a9eca6,12,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/SjI4QchgEP8"", ""Link"")",SjI4QchgEP8,Erica Fest,0:09:47,AMC,01/01/1983,A,P_91a9eca6,13,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/exfxe0Zq3j8"", ""Link"")",exfxe0Zq3j8,Erica Fest,0:09:13,AMC,01/01/1983,A,P_91a9eca6,14,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/OW4fBqGmbdw"", ""Link"")",OW4fBqGmbdw,Erica Fest,0:09:43,AMC,01/01/1983,A,P_91a9eca6,15,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/8Z515TETBn8"", ""Link"")",8Z515TETBn8,Erica Fest,0:09:47,AMC,01/01/1983,A,P_91a9eca6,16,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/WsdY6v_LrYA"", ""Link"")",WsdY6v_LrYA,Erica Fest,0:09:10,AMC,01/01/1983,A,P_91a9eca6,17,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/EeCp2QAcHUM"", ""Link"")",EeCp2QAcHUM,Erica Fest,0:09:35,AMC,01/01/1983,A,P_91a9eca6,18,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/huIdZ9QtiWQ"", ""Link"")",huIdZ9QtiWQ,Erica Fest,0:09:27,AMC,01/01/1983,A,P_91a9eca6,19,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/yo0r4Cvar88"", ""Link"")",yo0r4Cvar88,Erica Fest,0:09:30,AMC,01/01/1983,A,P_91a9eca6,20,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/NHycPI69RVk"", ""Link"")",NHycPI69RVk,Erica Fest,0:09:18,AMC,01/01/1983,A,P_91a9eca6,21,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/qRJGfl76_ls"", ""Link"")",qRJGfl76_ls,Erica Fest,0:09:48,AMC,01/01/1983,A,P_91a9eca6,22,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/I8EOoPPNv68"", ""Link"")",I8EOoPPNv68,Erica Fest,0:09:27,AMC,01/01/1983,A,P_91a9eca6,23,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/pwhTe5y3m1g"", ""Link"")",pwhTe5y3m1g,Erica Fest,0:09:21,AMC,01/01/1983,A,P_91a9eca6,24,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/d-MlbewPB5A"", ""Link"")",d-MlbewPB5A,Erica Fest,0:09:31,AMC,01/01/1983,A,P_91a9eca6,25,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/1bMMY-ke0Mo"", ""Link"")",1bMMY-ke0Mo,Erica Fest,0:09:20,AMC,01/01/1983,A,P_91a9eca6,26,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/QwfppWgJgr4"", ""Link"")",QwfppWgJgr4,Erica Fest,0:09:16,AMC,01/01/1983,A,P_91a9eca6,27,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/a-mXpPpsR9c"", ""Link"")",a-mXpPpsR9c,Erica Fest,0:09:01,AMC,01/01/1983,A,P_91a9eca6,28,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/CRj1zUkkDsE"", ""Link"")",CRj1zUkkDsE,Erica Fest,0:09:56,AMC,01/01/1983,A,P_91a9eca6,29,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/jUMRpwGq3s4"", ""Link"")",jUMRpwGq3s4,Erica Fest,0:09:45,AMC,01/01/1983,A,P_91a9eca6,30,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Wm11F4Qr1Lg"", ""Link"")",Wm11F4Qr1Lg,Erica Fest,0:09:54,AMC,01/01/1983,A,P_91a9eca6,31,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/CeeoKCmvnSQ"", ""Link"")",CeeoKCmvnSQ,Erica Fest,0:09:42,AMC,01/01/1983,A,P_91a9eca6,32,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/cKk2wdqGBO0"", ""Link"")",cKk2wdqGBO0,Erica Fest,0:09:48,AMC,01/01/1983,A,P_91a9eca6,33,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/mwJm_Rflctw"", ""Link"")",mwJm_Rflctw,Erica Fest,0:09:47,AMC,01/01/1983,A,P_91a9eca6,34,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/c84781dc-H4"", ""Link"")",c84781dc-H4,Erica Fest,0:09:34,AMC,01/01/1983,A,P_91a9eca6,35,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Po-uC1X1-iQ"", ""Link"")",Po-uC1X1-iQ,Erica Fest,0:09:53,AMC,01/01/1983,A,P_91a9eca6,36,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ee6jDoipdcc"", ""Link"")",ee6jDoipdcc,Erica Fest,0:09:28,AMC,01/01/1983,A,P_91a9eca6,37,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/IE4kyhDsGrY"", ""Link"")",IE4kyhDsGrY,Erica Fest,0:09:45,AMC,01/01/1983,A,P_91a9eca6,38,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/zoYRYxh9SyQ"", ""Link"")",zoYRYxh9SyQ,Erica Fest,0:09:54,AMC,01/01/1983,A,P_91a9eca6,39,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/W1wDZqiWoDA"", ""Link"")",W1wDZqiWoDA,Erica Fest,0:08:37,AMC,01/01/1983,A,P_91a9eca6,40,40,hamiltonbernique
"=HYPERLINK(""https://youtu.be/olLVPvp9CDo"", ""Link"")",olLVPvp9CDo,Joe and Cliff,0:01:20,AMC,01/17/1983,A,,1,1,ackgh73994
"=HYPERLINK(""https://youtu.be/XmL4-ddkr1o"", ""Link"")",XmL4-ddkr1o,Episode,0:42:49,AMC,01/21/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/6Qjy6hBGZfs"", ""Link"")",6Qjy6hBGZfs,Episode,0:37:22,AMC,02/16/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/HIltE7n7408"", ""Link"")",HIltE7n7408,Episode - Erica Shoots A Commercial at The Met,1:00:08,AMC,02/16/1983,A,,1,1,ilovesoaps
"=HYPERLINK(""https://youtu.be/__Y5AjQLdNc"", ""Link"")",__Y5AjQLdNc,Episode,0:16:23,AMC,02/25/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/4JKmggkKVAA"", ""Link"")",4JKmggkKVAA,Episode,0:06:35,AMC,03/01/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/1G75RixMu6o"", ""Link"")",1G75RixMu6o,Episode,0:35:07,AMC,04/19/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/oepIyhZ6HFk"", ""Link"")",oepIyhZ6HFk,Episode content,0:09:42,AMC,04/19/1983,A,P_85e10fec,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/UWFk279EwyY"", ""Link"")",UWFk279EwyY,Episode content,0:09:39,AMC,04/19/1983,A,P_85e10fec,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/UguuppT57UU"", ""Link"")",UguuppT57UU,Episode content,0:09:39,AMC,04/19/1983,A,P_85e10fec,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/QhdRcYYt3So"", ""Link"")",QhdRcYYt3So,Episode content,0:09:15,AMC,04/19/1983,A,P_85e10fec,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Yw4YTaZo5AU"", ""Link"")",Yw4YTaZo5AU,Episode content,0:07:01,AMC,04/19/1983,A,P_85e10fec,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/-5-mUA3x6Kw"", ""Link"")",-5-mUA3x6Kw,Episode,0:43:03,AMC,04/21/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/_jT9uXUEkMU"", ""Link"")",_jT9uXUEkMU,Episode content,0:09:58,AMC,04/21/1983,A,P_e5a2acc5,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/lTWkYo-eCW0"", ""Link"")",lTWkYo-eCW0,Episode content,0:09:39,AMC,04/21/1983,A,P_e5a2acc5,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/EiOKS6SV0J0"", ""Link"")",EiOKS6SV0J0,Episode content,0:09:17,AMC,04/21/1983,A,P_e5a2acc5,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/LDxsjmADB3Q"", ""Link"")",LDxsjmADB3Q,Episode content,0:09:47,AMC,04/21/1983,A,P_e5a2acc5,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/kj-902cxMs8"", ""Link"")",kj-902cxMs8,Episode content,0:06:22,AMC,04/21/1983,A,P_e5a2acc5,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ziFfV_9Kxks"", ""Link"")",ziFfV_9Kxks,Episode,0:05:29,AMC,04/22/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/sJwtILR1R_c"", ""Link"")",sJwtILR1R_c,Episode content,0:09:55,AMC,04/22/1983,A,P_499d2b8a,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ukU4UUIOMQc"", ""Link"")",ukU4UUIOMQc,Episode content,0:10:02,AMC,04/22/1983,A,P_499d2b8a,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ZS5vMUm0T3E"", ""Link"")",ZS5vMUm0T3E,Episode content,0:09:33,AMC,04/22/1983,A,P_499d2b8a,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/nOBb4p8ZACY"", ""Link"")",nOBb4p8ZACY,Episode content,0:09:43,AMC,04/22/1983,A,P_499d2b8a,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/50ekmOAFHvE"", ""Link"")",50ekmOAFHvE,Episode content,0:05:29,AMC,04/22/1983,A,P_499d2b8a,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/D0FtN6LYBXI"", ""Link"")",D0FtN6LYBXI,Episode,0:43:11,AMC,05/03/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/EG3LuZQudVc"", ""Link"")",EG3LuZQudVc,Episode,0:09:45,AMC,05/03/1983,A,P_15f10f54,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/2n-xMOUKFAY"", ""Link"")",2n-xMOUKFAY,Episode,0:10:04,AMC,05/03/1983,A,P_15f10f54,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/gSiliJP39aA"", ""Link"")",gSiliJP39aA,Episode,0:09:33,AMC,05/03/1983,A,P_15f10f54,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ioCXB9yKl04"", ""Link"")",ioCXB9yKl04,Episode,0:09:29,AMC,05/03/1983,A,P_15f10f54,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/DN2UBn_CD04"", ""Link"")",DN2UBn_CD04,Episode,0:06:40,AMC,05/03/1983,A,P_15f10f54,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/YCtWM05JaEM"", ""Link"")",YCtWM05JaEM,Episode,0:43:01,AMC,05/04/1983,A,,1,1,iheartallmychildren
"=HYPERLINK(""https://youtu.be/y5RGVfzo6iw"", ""Link"")",y5RGVfzo6iw,Episode content,0:09:49,AMC,05/04/1983,A,P_970164eb,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/zeW8O0Vbqs0"", ""Link"")",zeW8O0Vbqs0,Episode content,0:09:58,AMC,05/04/1983,A,P_970164eb,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/XK8vv0kwPZ0"", ""Link"")",XK8vv0kwPZ0,Episode content,0:09:56,AMC,05/04/1983,A,P_970164eb,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/PaHkvTuK1gQ"", ""Link"")",PaHkvTuK1gQ,Episode content,0:09:51,AMC,05/04/1983,A,P_970164eb,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/t2JvSxJ_JgE"", ""Link"")",t2JvSxJ_JgE,Episode content,0:05:56,AMC,05/04/1983,A,P_970164eb,5,5,hamiltonbernique
