YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/pdSub-M-lkQ"", ""Link"")",pdSub-M-lkQ,Opening,0:00:35,OLTL,01/01/1990,B,,1,1,ryanshope3316
"=HYPERLINK(""https://youtu.be/FQTe31k1IS4"", ""Link"")",FQTe31k1IS4,Marco and Ruby/Megan and Virgil and Vicki,0:04:33,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/LmkKnbs3W_w"", ""Link"")",LmkKnbs3W_w,Vicki And Megan's Last Moments Together,0:02:52,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/MKfeGAltoYA"", ""Link"")",MKfeGAltoYA,Carlo Attempts To Kill Jake and Charlotte Runs,0:01:11,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/DDCaBKzolSU"", ""Link"")",DDCaBKzolSU,Vicki Is Shot,0:01:19,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/GauO2xvW9uA"", ""Link"")",GauO2xvW9uA,Gabrielle Medina Is A Saint,0:00:31,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/76LBd0pcjus"", ""Link"")",76LBd0pcjus,Dorian and Megan Fight,0:02:52,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/LhFYfz600fg"", ""Link"")",LhFYfz600fg,Vicki's First Time Meeting Carlo Hesser,0:03:13,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/exh5f3pOo9k"", ""Link"")",exh5f3pOo9k,Johnny Terrorizes a Paralyzed Viki,0:07:49,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/lcGYT_dzq_E"", ""Link"")",lcGYT_dzq_E,Niki Begs Viki To Let Her Walk For Her,0:03:23,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/-tLvjrgBrHk"", ""Link"")",-tLvjrgBrHk,A Niki Smith Concern @ Viki's Campaign Meeting,0:03:25,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/p2TeBHaX6A0"", ""Link"")",p2TeBHaX6A0,Tina Call's Carlo to Control Johnny,0:10:05,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/A9KJhAmANrk"", ""Link"")",A9KJhAmANrk,Kevin Tells VikiandClint About Drugs @ School,0:03:21,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/KMq43ZX-57k"", ""Link"")",KMq43ZX-57k,Megan's First Time Meeting Dorian,0:04:41,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/19Lr98-ncOQ"", ""Link"")",19Lr98-ncOQ,Interesting Lunch Date With Viki and Dorian,0:04:25,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/hUOPECsXYao"", ""Link"")",hUOPECsXYao,Sarah's Televised Speech On Mendorra,0:04:45,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/Qw5ALYiFLWQ"", ""Link"")",Qw5ALYiFLWQ,Viki Gets Attacked By Punks,0:07:37,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/MomT8YpLKCA"", ""Link"")",MomT8YpLKCA,Megan Walks In On Jake and Charlotte's Wedding,0:10:58,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/bw0kYewpKeU"", ""Link"")",bw0kYewpKeU,Viki's Kids Visit Her At Hospital Before Her Stroke,0:04:59,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/ov3mOuTYN8o"", ""Link"")",ov3mOuTYN8o,Max Is Presumed Dead After Car Accident,0:10:44,OLTL,01/01/1990,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/pITfvu27KKo"", ""Link"")",pITfvu27KKo,Gabrielle Becomes The New Mistress Of Llanfair,0:05:14,OLTL,01/01/1990,A,,1,1,vickrobcal
