YouTube link,id,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/cEedhAyRaPs"", ""Link"")",cEedhAyRaPs,Christine Ebersole and Mary Gordon Murray duet,0:01:17,OLTL,6/1/1983,A,,1,1,fyi9476
"=HYPERLINK(""https://youtu.be/c5dnUAI65ww"", ""Link"")",c5dnUAI65ww,Dorian and Viki watch Clint push Echo off the Bridge,0:09:09,OLTL,6/1/1983,A,,1,1,vickrobcal
"=HYPERLINK(""https://youtu.be/8PSZmk4bH8Y"", ""Link"")",8PSZmk4bH8Y,Robin Strasser - David tells Dorain about Cassie,0:02:58,OLTL,6/1/1983,A,,1,1,jonrose44
"=HYPERLINK(""https://youtu.be/y24rkLUQ5qQ"", ""Link"")",y24rkLUQ5qQ,Closing,0:01:00,OLTL,10/05/1983,B,,1,1,retronewfoundland
"=HYPERLINK(""https://youtu.be/6GzQwHvA9Lc"", ""Link"")",6GzQwHvA9Lc,Episode content,0:09:44,OLTL,11/09/1983,A,P_e648b47e,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/BI4gECX8Hdw"", ""Link"")",BI4gECX8Hdw,Episode content,0:08:51,OLTL,11/09/1983,A,P_e648b47e,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/5FnWadYq7v8"", ""Link"")",5FnWadYq7v8,Episode content,0:08:40,OLTL,11/09/1983,A,P_e648b47e,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/ShioaseZkA8"", ""Link"")",ShioaseZkA8,Episode content,0:09:52,OLTL,11/09/1983,A,P_e648b47e,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/1q6wNak9rq8"", ""Link"")",1q6wNak9rq8,Episode content,0:08:02,OLTL,11/09/1983,A,P_e648b47e,5,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/Lu4vD4yWn70"", ""Link"")",Lu4vD4yWn70,Episode content,0:09:56,OLTL,11/15/1983,A,P_b2d31e9d,1,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/28vM5yB-njU"", ""Link"")",28vM5yB-njU,Episode content,0:09:33,OLTL,11/15/1983,A,P_b2d31e9d,2,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/JTlAYDFsxMk"", ""Link"")",JTlAYDFsxMk,Episode content,0:09:17,OLTL,11/15/1983,A,P_b2d31e9d,3,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/OD2kTfo2sAo"", ""Link"")",OD2kTfo2sAo,Episode content,0:08:43,OLTL,11/15/1983,A,P_b2d31e9d,4,5,hamiltonbernique
"=HYPERLINK(""https://youtu.be/CDO3waL7-2g"", ""Link"")",CDO3waL7-2g,Episode content,0:05:11,OLTL,11/15/1983,A,P_b2d31e9d,5,5,hamiltonbernique
