link,title,duration,soap,date,category,parentid,part,total,channel
"=HYPERLINK(""https://youtu.be/X96yGmBogSk"", ""Link"")",Episode,12:58,EGG,01/01/1951,A,,1,1,robwargo
"=HYPERLINK(""https://youtu.be/RJI5GwEgSsk"", ""Link"")",Episode,14:24,EGG,03/21/1952,A,,1,1,robwargo
